IDgroup,GroupMembers,Name_Last,Ocurrence_LastName,HomePlanet,CryoSleep,Destination,Age,VIP,ExpRS,ExpFC,ExpSM,ExpSpa,ExpVR,Cabin_Deck,Cabin_num,Cabin_isPort,ExpTotal,Exp_zero,Transported
4267,2,Nichaner,6.0,Earth,1.0,Trappist,13,0.0,0,0,0,0,0,G,700,1.0,0,True,True
4267,2,Nichaner,6.0,Earth,0.0,Trappist,32,0.0,0,0,1020,0,0,F,883,1.0,1020,False,True
4270,1,Bagetvable,3.0,Europa,0.0,Cancri,30,0.0,24,2558,98,0,5361,E,333,0.0,8041,False,False
4271,1,Dissper,4.0,Europa,1.0,Trappist,25,0.0,0,0,0,0,0,A,38,1.0,0,True,True
4272,1,Stroyledgez,4.0,Earth,0.0,Trappist,55,0.0,0,252,1,0,553,F,799,0.0,806,False,True
4273,1,Hurchanney,7.0,Earth,0.0,PSO,19,0.0,0,2,0,669,0,F,884,1.0,671,False,False
4274,1,Kellyons,10.0,Earth,0.0,Trappist,24,0.0,0,717,222,8,1,G,698,0.0,948,False,True
4278,1,Mander,5.0,Europa,0.0,Trappist,32,0.0,401,3724,5,422,62,C,154,0.0,4614,False,True
4280,1,Icake,2.0,Mars,0.0,Trappist,24,0.0,0,0,0,0,0,E,267,1.0,0,True,False
4289,1,Perta,6.0,Mars,1.0,Trappist,32,0.0,0,0,0,0,0,F,890,1.0,0,True,True
4291,1,Briggins,10.0,Earth,1.0,Trappist,36,0.0,0,0,0,0,0,G,701,0.0,0,True,False
4292,1,Disight,2.0,Europa,0.0,Cancri,28,0.0,0,31,0,1283,871,A,52,0.0,2185,False,True
4293,1,Carsoning,8.0,Earth,0.0,Trappist,52,0.0,0,559,0,0,0,F,801,0.0,559,False,True
4294,1,Charpelaney,8.0,Earth,0.0,Trappist,29,0.0,646,91,13,0,0,G,702,0.0,750,False,True
4295,2,Manda,3.0,Mars,0.0,Cancri,23,0.0,49,0,2716,0,0,D,147,1.0,2765,False,True
4295,2,Manda,3.0,Mars,1.0,Trappist,32,0.0,0,0,0,0,0,E,295,1.0,0,True,True
4296,1,Whitersone,8.0,Earth,1.0,Trappist,35,0.0,0,0,0,0,0,G,703,0.0,0,True,False
4297,1,Taketiatim,2.0,Europa,0.0,Cancri,41,0.0,14,6777,81,604,2936,B,138,1.0,10412,False,False
4300,1,Loway,13.0,Earth,1.0,PSO,16,0.0,0,0,0,0,0,G,704,0.0,0,True,True
4301,1,Brakeded,3.0,Europa,1.0,Cancri,33,0.0,0,0,0,0,0,E,269,1.0,0,True,True
4302,1,Chaellerty,7.0,Earth,1.0,Cancri,6,0.0,0,0,0,0,0,G,706,1.0,0,True,True
4303,2,Dayers,6.0,Earth,0.0,Cancri,15,0.0,36,841,0,0,0,F,803,0.0,877,False,True
4303,2,Popelase,3.0,Earth,0.0,Trappist,38,0.0,0,668,84,267,0,G,705,0.0,1019,False,False
4305,3,Conney,7.0,Earth,0.0,Trappist,56,0.0,0,779,12,3,35,F,893,1.0,829,False,False
4305,3,Conney,7.0,Earth,1.0,PSO,4,0.0,0,0,0,0,0,G,707,1.0,0,True,True
4305,3,Carezquez,6.0,Earth,1.0,PSO,21,0.0,0,0,0,0,0,G,707,1.0,0,True,True
4306,1,Terry,10.0,Mars,0.0,Cancri,22,0.0,1371,0,235,0,0,F,805,0.0,1606,False,True
4309,2,Whitledges,7.0,Earth,0.0,Trappist,37,0.0,0,0,785,3,0,E,270,1.0,788,False,False
4309,2,Whitledges,7.0,Earth,0.0,Trappist,6,0.0,0,0,0,0,0,G,709,1.0,0,True,True
4311,1,Stannondez,10.0,Earth,0.0,Trappist,22,0.0,563,521,364,0,0,F,807,0.0,1448,False,False
4312,1,Sobvisted,2.0,Europa,0.0,Trappist,26,0.0,0,137,0,0,7629,B,139,1.0,7766,False,False
4315,2,Hammonton,9.0,Earth,0.0,Trappist,22,0.0,0,3,486,0,228,E,272,1.0,717,False,True
4315,2,Hammonton,9.0,Earth,1.0,Trappist,20,0.0,0,0,0,0,0,G,710,1.0,0,True,True
4316,1,Cleang,8.0,Earth,0.0,PSO,29,0.0,0,22,0,1156,0,F,894,1.0,1178,False,False
4317,1,Prine,4.0,Mars,0.0,Trappist,24,0.0,439,0,2140,0,0,D,139,0.0,2579,False,True
4318,1,Flate,9.0,Mars,1.0,Trappist,25,0.0,0,0,0,0,0,F,808,0.0,0,True,True
4319,1,Nobleyes,1.0,Earth,0.0,Trappist,48,0.0,2,0,83,589,233,G,711,1.0,907,False,False
4320,1,Bellarkerd,10.0,Earth,0.0,Trappist,24,0.0,786,0,0,7,0,E,273,1.0,793,False,False
4324,4,Krake,4.0,Mars,0.0,Cancri,3,0.0,0,0,0,0,0,F,810,0.0,0,True,True
4324,4,Krake,4.0,Mars,1.0,Trappist,24,0.0,0,0,0,0,0,F,810,0.0,0,True,True
4324,4,Krake,4.0,Mars,0.0,Trappist,25,0.0,412,0,567,775,0,F,810,0.0,1754,False,False
4324,4,Brie,10.0,Mars,1.0,Cancri,1,0.0,0,0,0,0,0,F,810,0.0,0,True,True
4327,1,Douglasen,8.0,Earth,0.0,Trappist,20,0.0,0,187,712,0,0,F,811,0.0,899,False,True
4329,1,Benderez,5.0,Earth,0.0,Trappist,22,0.0,39,0,63,3,654,F,812,0.0,759,False,False
4330,1,Gene,9.0,Mars,0.0,Cancri,28,0.0,427,0,754,0,0,D,140,0.0,1181,False,True
4332,1,Dukertyler,7.0,Earth,1.0,Cancri,17,0.0,0,0,0,0,0,G,707,0.0,0,True,True
4333,1,Excionging,1.0,Europa,0.0,Cancri,28,0.0,0,3345,0,2143,27,B,141,1.0,5515,False,False
4334,1,Trupistic,4.0,Europa,1.0,Trappist,47,0.0,0,0,0,0,0,A,53,0.0,0,True,True
4335,1,Paska,6.0,Mars,1.0,Trappist,34,0.0,0,0,0,0,0,E,281,0.0,0,True,False
4336,4,Gloother,5.0,Europa,0.0,Trappist,29,1.0,267,1418,257,843,0,C,155,0.0,2785,False,True
4336,4,Gloother,5.0,Europa,1.0,Trappist,14,0.0,0,0,0,0,0,C,155,0.0,0,True,True
4336,4,Gloother,5.0,Europa,0.0,Trappist,36,0.0,0,563,0,1301,830,E,324,0.0,2694,False,True
4336,4,Gloother,5.0,Europa,0.0,Cancri,40,0.0,2320,0,4874,3131,498,C,155,0.0,10823,False,True
4337,1,Gele,8.0,Mars,0.0,Trappist,49,0.0,22,0,1129,0,77,F,813,0.0,1228,False,True
4338,3,Gealloyalt,5.0,Europa,0.0,Trappist,51,0.0,0,0,0,0,0,C,156,0.0,0,True,True
4338,3,Aroodint,6.0,Europa,0.0,Trappist,41,0.0,0,545,0,2740,293,C,156,0.0,3578,False,True
4338,3,Gealloyalt,5.0,Europa,0.0,Cancri,44,0.0,0,14201,0,22,584,C,156,0.0,14807,False,True
4339,1,Reste,5.0,Mars,0.0,Trappist,47,0.0,2044,0,95,0,120,F,814,0.0,2259,False,False
4340,1,Georgasey,16.0,Earth,0.0,Trappist,22,0.0,0,0,945,0,4,F,815,0.0,949,False,True
4343,1,,,Earth,1.0,PSO,13,0.0,0,0,0,0,0,G,708,0.0,0,True,True
4344,1,Hammonton,9.0,Earth,0.0,Trappist,18,0.0,0,35,661,0,63,F,816,0.0,759,False,True
4345,1,Sancockett,4.0,Earth,0.0,Trappist,28,0.0,0,1125,3,562,7,G,717,1.0,1697,False,False
4346,1,Burchanez,6.0,Earth,0.0,Cancri,22,0.0,429,2,232,0,59,E,274,1.0,722,False,True
4347,1,Saundez,4.0,Earth,0.0,Trappist,50,0.0,444,0,408,0,0,G,718,1.0,852,False,False
4348,1,Conate,2.0,Europa,1.0,Trappist,47,1.0,0,0,0,0,0,B,142,1.0,0,True,True
4349,1,Rapie,8.0,Mars,0.0,Trappist,55,0.0,802,0,155,4,337,E,275,1.0,1298,False,False
4350,2,Robersondez,4.0,Earth,1.0,Trappist,21,0.0,0,0,0,0,0,G,709,0.0,0,True,True
4350,2,Strongers,11.0,Earth,0.0,PSO,39,0.0,0,0,1,0,2330,G,709,0.0,2331,False,False
4351,1,Carezquez,6.0,Earth,0.0,Trappist,21,0.0,641,0,409,0,0,F,895,1.0,1050,False,False
4352,2,Trupistic,4.0,Europa,0.0,Trappist,37,0.0,33,3484,17,4,1384,C,157,0.0,4922,False,True
4352,2,Trupistic,4.0,Europa,0.0,Trappist,31,0.0,22,10025,2,124,1,C,157,0.0,10174,False,True
4354,1,Greeves,8.0,Earth,0.0,Trappist,23,0.0,115,1,0,595,249,E,276,1.0,960,False,False
4356,1,Brantcable,4.0,Europa,1.0,Cancri,28,0.0,0,0,0,0,0,B,167,0.0,0,True,True
4357,1,Ses,6.0,Mars,0.0,Trappist,23,0.0,118,0,949,206,2071,D,148,1.0,3344,False,False
4358,1,Waltonnedy,10.0,Earth,0.0,PSO,20,0.0,0,272,108,362,230,F,818,0.0,972,False,True
4359,3,,,Europa,0.0,Trappist,28,0.0,3,2127,0,696,10,C,137,1.0,2836,False,False
4359,3,Sebleve,2.0,Europa,0.0,Cancri,40,0.0,0,17687,0,425,155,C,137,1.0,18267,False,True
4359,3,Sebleve,2.0,Europa,0.0,Cancri,54,0.0,0,1832,0,0,1768,C,137,1.0,3600,False,False
4360,1,Crie,2.0,Mars,1.0,Trappist,18,0.0,0,0,0,0,0,F,896,1.0,0,True,True
4361,1,Coopezmaney,6.0,Earth,0.0,Cancri,27,0.0,0,14,0,734,331,F,819,0.0,1079,False,True
4362,1,Freednal,5.0,Europa,0.0,Trappist,43,0.0,0,1947,0,0,1651,B,168,0.0,3598,False,True
4364,1,Dawsoncis,4.0,Earth,1.0,PSO,25,0.0,0,0,0,0,0,G,720,1.0,0,True,True
4365,1,Kinson,8.0,Earth,0.0,Trappist,13,0.0,552,247,0,4,0,F,898,1.0,803,False,False
4366,1,Ricks,9.0,Earth,0.0,PSO,15,0.0,0,0,873,0,5,F,899,1.0,878,False,True
4367,1,Masquez,9.0,Earth,1.0,Cancri,37,0.0,0,0,0,0,0,G,710,0.0,0,True,True
4368,1,Flate,9.0,Mars,1.0,Cancri,32,0.0,0,0,0,0,0,F,900,1.0,0,True,True
4369,1,Benderez,5.0,Earth,0.0,Trappist,19,0.0,857,0,0,0,0,F,820,0.0,857,False,False
4370,1,Vandan,12.0,Earth,0.0,Trappist,21,0.0,3,1,0,1494,110,F,922,1.0,1608,False,False
4371,5,Shricatory,7.0,Europa,0.0,Trappist,27,0.0,0,2717,0,0,986,C,158,0.0,3703,False,True
4371,5,Shricatory,7.0,Europa,0.0,Cancri,39,0.0,106,243,126,7,4967,C,158,0.0,5449,False,False
4371,5,Shricatory,7.0,Europa,1.0,Trappist,22,0.0,0,0,0,0,0,C,158,0.0,0,True,True
4371,5,Shricatory,7.0,Europa,0.0,Trappist,25,0.0,0,4384,4285,812,360,C,158,0.0,9841,False,True
4371,5,Tionstious,5.0,Europa,0.0,Cancri,34,0.0,179,7221,0,288,2275,C,158,0.0,9963,False,True
4372,2,Birt,11.0,Mars,1.0,Trappist,54,0.0,0,0,0,0,0,F,821,0.0,0,True,True
4372,2,Sache,9.0,Mars,0.0,Trappist,42,0.0,954,0,1,0,0,E,283,0.0,955,False,False
4373,1,Mejiarkerox,6.0,Earth,0.0,PSO,36,0.0,735,0,2,0,0,F,822,0.0,737,False,False
4376,1,Brownson,2.0,Earth,0.0,PSO,43,0.0,0,168,3,0,452,E,284,0.0,623,False,True
4382,1,Alentonway,6.0,Earth,0.0,PSO,23,0.0,65,94,0,0,445,F,901,1.0,604,False,True
4383,1,Dingauge,2.0,Europa,0.0,Trappist,57,0.0,0,0,0,0,0,B,169,0.0,0,True,True
4386,2,,,Europa,0.0,Trappist,54,0.0,0,0,0,0,0,B,170,0.0,0,True,True
4386,2,Conachets,3.0,Europa,0.0,Trappist,51,0.0,0,16455,885,0,363,B,170,0.0,17703,False,True
4387,1,Wala,11.0,Mars,0.0,PSO,32,0.0,192,0,441,18,0,F,902,1.0,651,False,False
4388,1,,,Europa,0.0,Trappist,33,0.0,0,0,0,0,0,B,171,0.0,0,True,True
4390,3,Vloaf,16.0,Mars,1.0,Trappist,8,0.0,0,0,0,0,0,F,903,1.0,0,True,True
4390,3,Vloaf,16.0,Mars,1.0,Trappist,44,0.0,0,0,0,0,0,F,903,1.0,0,True,True
4390,3,Vloaf,16.0,Mars,0.0,Trappist,27,0.0,875,0,61,289,0,F,903,1.0,1225,False,False
4391,1,Larks,5.0,Earth,0.0,Trappist,48,0.0,383,0,0,393,10,F,904,1.0,786,False,True
4392,1,Steeletters,7.0,Earth,0.0,Cancri,13,0.0,38,0,0,733,0,G,714,0.0,771,False,False
4393,2,Cookson,8.0,Earth,1.0,Trappist,5,0.0,0,0,0,0,0,G,722,1.0,0,True,False
4393,2,Cookson,8.0,Earth,0.0,Trappist,18,0.0,754,0,34,0,0,E,278,1.0,788,False,False
4395,1,Mcfarley,7.0,Earth,0.0,Trappist,23,0.0,0,0,206,681,31,F,905,1.0,918,False,False
4396,1,Milton,5.0,Earth,0.0,Trappist,23,0.0,0,153,11,646,0,G,715,0.0,810,False,False
4397,1,Foledges,12.0,Earth,1.0,PSO,35,0.0,0,0,0,0,0,G,696,0.0,0,True,True
4399,1,Wolferton,7.0,Earth,0.0,Trappist,25,0.0,141,3,640,0,100,G,724,1.0,884,False,False
4400,3,Sepie,4.0,Mars,0.0,Trappist,32,0.0,689,0,610,0,0,E,285,0.0,1299,False,False
4400,3,Sepie,4.0,Mars,0.0,Cancri,0,0.0,0,0,0,0,0,F,830,0.0,0,True,True
4400,3,Sepie,4.0,Mars,1.0,Trappist,5,0.0,0,0,0,0,0,F,830,0.0,0,True,True
4401,2,Loverthyo,6.0,Earth,1.0,Cancri,16,0.0,0,0,0,0,0,G,716,0.0,0,True,True
4401,2,Loverthyo,6.0,Earth,1.0,PSO,18,0.0,0,0,0,0,0,G,716,0.0,0,True,True
4402,1,Waderoachez,9.0,Earth,1.0,PSO,29,0.0,0,0,0,0,0,G,725,1.0,0,True,False
4403,2,Peter,10.0,Earth,0.0,Trappist,55,0.0,134,935,0,6,394,F,831,0.0,1469,False,False
4403,2,Peter,10.0,Earth,0.0,Trappist,41,0.0,7,0,297,108,361,G,717,0.0,773,False,False
4404,1,Scotterkins,6.0,Earth,0.0,Trappist,38,0.0,412,2,404,121,0,G,726,1.0,939,False,False
4405,1,Unkepery,1.0,Europa,1.0,Trappist,27,0.0,0,0,0,0,0,C,159,0.0,0,True,True
4407,1,Mejiarkerox,6.0,Earth,1.0,Trappist,55,0.0,0,0,0,0,0,G,719,0.0,0,True,True
4408,1,Knike,10.0,Mars,1.0,Trappist,75,0.0,0,0,0,0,0,F,906,1.0,0,True,True
4409,1,Regmansidy,3.0,Europa,0.0,Trappist,50,0.0,0,817,388,78,693,C,160,0.0,1976,False,True
4410,1,Wolffy,11.0,Earth,0.0,Trappist,23,0.0,27,0,32,725,0,G,720,0.0,784,False,False
4411,1,Parsoney,9.0,Earth,0.0,PSO,37,0.0,715,0,54,0,0,G,721,0.0,769,False,True
4413,1,Sweekstarks,7.0,Earth,0.0,Trappist,33,0.0,0,0,232,0,622,G,722,0.0,854,False,False
4415,1,Parta,5.0,Mars,0.0,Trappist,45,0.0,941,281,36,12,39,F,833,0.0,1309,False,False
4416,1,Prearright,5.0,Europa,1.0,Cancri,47,0.0,0,0,0,0,0,B,143,1.0,0,True,True
4422,2,Dinsprody,5.0,Europa,1.0,Trappist,13,0.0,0,0,0,0,0,B,172,0.0,0,True,True
4422,2,Dinsprody,5.0,Europa,0.0,Trappist,29,0.0,0,6338,0,1366,89,B,172,0.0,7793,False,True
4424,1,Pien,3.0,Mars,0.0,Trappist,19,0.0,30,0,42,3565,7,E,287,0.0,3644,False,False
4426,1,Fonie,5.0,Mars,1.0,Trappist,30,0.0,0,0,0,0,0,F,835,0.0,0,True,True
4427,2,Dedentive,9.0,Europa,0.0,Cancri,39,0.0,3,83,0,805,2983,D,141,0.0,3874,False,False
4427,2,Dedentive,9.0,Europa,0.0,Trappist,31,0.0,0,46,0,209,2908,D,141,0.0,3163,False,False
4428,1,Ambleeve,5.0,Europa,0.0,Cancri,29,0.0,0,11417,12,795,402,C,162,0.0,12626,False,True
4429,1,Boyst,5.0,Mars,0.0,Trappist,16,0.0,546,90,23,513,0,E,288,0.0,1172,False,False
4430,1,Robins,5.0,Earth,0.0,PSO,18,0.0,0,2,1513,0,0,F,836,0.0,1515,False,True
4431,1,Kenzierry,6.0,Earth,0.0,Cancri,38,0.0,8,0,1414,10,3,G,727,1.0,1435,False,False
4432,1,Loway,13.0,Earth,1.0,Trappist,50,0.0,0,0,0,0,0,G,728,1.0,0,True,False
4433,1,Guerson,14.0,Earth,1.0,PSO,21,0.0,0,0,0,0,0,G,729,1.0,0,True,False
4436,1,Jacobbinson,9.0,Earth,1.0,PSO,22,0.0,0,0,0,0,0,G,730,1.0,0,True,True
4437,1,Cartz,11.0,Earth,1.0,Trappist,20,0.0,0,0,0,0,0,G,725,0.0,0,True,True
4438,1,Wate,9.0,Mars,0.0,Trappist,36,0.0,721,0,471,0,0,F,910,1.0,1192,False,False
4440,1,Sweett,13.0,Earth,0.0,Trappist,23,0.0,563,282,0,0,71,F,911,1.0,916,False,True
4441,3,Clinarfork,5.0,Europa,1.0,Cancri,31,1.0,0,0,0,0,0,B,144,1.0,0,True,True
4441,3,,,Europa,1.0,Trappist,39,0.0,0,0,0,0,0,B,144,1.0,0,True,True
4441,3,Clinarfork,5.0,Europa,0.0,Cancri,50,0.0,0,4558,0,1,267,B,144,1.0,4826,False,True
4444,1,Salez,5.0,Earth,0.0,Trappist,40,0.0,0,901,0,0,89,E,291,0.0,990,False,False
4445,1,Bardson,5.0,Earth,0.0,Trappist,28,0.0,8,0,77,560,0,F,912,1.0,645,False,False
4446,5,Chocaters,6.0,Europa,0.0,Trappist,38,0.0,2,114,771,3094,448,B,175,0.0,4429,False,False
4446,5,Chocaters,6.0,Europa,0.0,Trappist,37,0.0,0,3603,33,7113,1,B,175,0.0,10750,False,False
4446,5,Chocaters,6.0,Europa,1.0,Cancri,59,0.0,0,0,0,0,0,B,175,0.0,0,True,True
4446,5,Chocaters,6.0,Europa,0.0,Cancri,41,0.0,35,6103,0,180,160,B,175,0.0,6478,False,True
4446,5,Chocaters,6.0,Europa,0.0,Trappist,33,0.0,0,4017,20,1005,2260,B,175,0.0,7302,False,True
4447,1,Briggins,10.0,Earth,1.0,Trappist,54,0.0,0,0,0,0,0,G,696,0.0,0,True,True
4448,1,Flowensley,10.0,Earth,0.0,Trappist,40,0.0,0,0,2414,0,0,F,913,1.0,2414,False,True
4449,1,Cla,6.0,Mars,0.0,Trappist,43,0.0,130,0,870,31,26,D,142,0.0,1057,False,True
4450,4,Clugete,13.0,Europa,1.0,Cancri,26,0.0,0,0,0,0,0,C,140,1.0,0,True,True
4450,4,Clugete,13.0,Europa,0.0,Cancri,65,0.0,0,7194,0,6,1227,C,140,1.0,8427,False,True
4450,4,Clugete,13.0,Europa,1.0,Cancri,22,0.0,0,0,0,0,0,C,140,1.0,0,True,True
4450,4,Clugete,13.0,Europa,0.0,Trappist,28,0.0,0,3627,0,31,3263,C,140,1.0,6921,False,False
4451,1,Jamad,3.0,Mars,1.0,Trappist,35,0.0,0,0,0,0,0,F,914,1.0,0,True,True
4452,1,Blace,8.0,Earth,1.0,Trappist,30,0.0,0,0,0,0,0,G,727,0.0,0,True,True
4453,1,Inguel,1.0,Europa,0.0,Trappist,28,0.0,0,2560,0,134,307,D,149,1.0,3001,False,False
4456,1,Wagnerray,13.0,Earth,0.0,Trappist,23,0.0,0,10,159,615,125,F,916,1.0,909,False,True
4457,1,Nguerrettye,4.0,Earth,0.0,Trappist,24,0.0,698,0,51,2,4,F,917,1.0,755,False,True
4459,1,Jacostarks,9.0,Earth,1.0,PSO,16,0.0,0,0,0,0,0,G,733,1.0,0,True,True
4461,1,Mellé,6.0,Mars,1.0,Trappist,18,0.0,0,0,0,0,0,F,838,0.0,0,True,True
4462,1,Bullerson,1.0,Earth,0.0,Trappist,20,0.0,399,77,311,0,16,F,918,1.0,803,False,False
4463,2,Boltund,9.0,Europa,1.0,Trappist,29,0.0,0,0,0,0,0,B,145,1.0,0,True,True
4463,2,Boltund,9.0,Europa,1.0,Trappist,29,0.0,0,0,0,0,0,B,145,1.0,0,True,True
4464,1,Morrodgers,7.0,Earth,0.0,Trappist,21,0.0,0,0,0,0,0,G,728,0.0,0,True,False
4465,3,Diabysid,4.0,Europa,1.0,Trappist,2,0.0,0,0,0,0,0,A,54,0.0,0,True,False
4465,3,Diabysid,4.0,Europa,0.0,Trappist,43,0.0,31,76,0,1353,1713,A,54,0.0,3173,False,False
4465,3,Diabysid,4.0,Europa,0.0,Trappist,28,0.0,0,1883,0,1,4560,A,54,0.0,6444,False,False
4466,1,Crakete,7.0,Europa,0.0,Cancri,31,1.0,0,2461,0,51,2141,A,40,1.0,4653,False,False
4467,1,Hopperett,14.0,Earth,0.0,Trappist,23,0.0,36,18,670,0,32,F,919,1.0,756,False,True
4469,2,Brakeded,3.0,Europa,1.0,Trappist,26,0.0,0,0,0,0,0,B,146,1.0,0,True,True
4469,2,Windend,3.0,Europa,0.0,Cancri,43,0.0,0,39,327,4643,85,B,146,1.0,5094,False,False
4470,1,Baketton,6.0,Earth,0.0,Trappist,28,0.0,1549,0,5,0,0,F,839,0.0,1554,False,False
4472,2,Bartez,8.0,Earth,0.0,PSO,24,0.0,0,266,1455,59,0,G,734,1.0,1780,False,False
4472,2,Bartez,8.0,Earth,0.0,Trappist,27,0.0,110,0,638,0,0,F,920,1.0,748,False,False
4473,2,,,Mars,0.0,Cancri,13,0.0,2244,31,507,0,142,F,841,0.0,2924,False,False
4473,2,Welte,10.0,Mars,0.0,Trappist,27,0.0,994,0,26,1,0,E,292,0.0,1021,False,False
4474,3,Tuckers,9.0,Earth,1.0,Trappist,2,0.0,0,0,0,0,0,G,730,0.0,0,True,True
4474,3,Garden,8.0,Earth,1.0,Trappist,24,0.0,0,0,0,0,0,G,730,0.0,0,True,True
4474,3,Tuckers,9.0,Earth,1.0,Trappist,2,0.0,0,0,0,0,0,G,730,0.0,0,True,True
4475,2,Fairdised,4.0,Europa,0.0,Trappist,50,1.0,13,239,0,161,2355,A,55,0.0,2768,False,False
4475,2,Fairdised,4.0,Europa,1.0,Cancri,27,0.0,0,0,0,0,0,A,55,0.0,0,True,True
4476,1,Miranciash,5.0,Earth,0.0,Trappist,26,0.0,1170,0,0,187,100,F,921,1.0,1457,False,False
4477,1,Scheron,6.0,Earth,0.0,Cancri,31,0.0,23,0,0,808,17,G,731,0.0,848,False,False
4479,1,Sidie,9.0,Mars,0.0,Trappist,28,0.0,3559,0,311,13,2,D,150,1.0,3885,False,False
4482,5,Bartines,11.0,Earth,0.0,Cancri,4,0.0,0,0,0,0,0,G,732,0.0,0,True,False
4482,5,Anthompson,9.0,Earth,0.0,Trappist,9,0.0,0,0,0,0,0,G,732,0.0,0,True,True
4482,5,Bartines,11.0,Earth,0.0,Trappist,0,0.0,0,0,0,0,0,G,732,0.0,0,True,True
4482,5,Bartines,11.0,Earth,1.0,Trappist,35,0.0,0,0,0,0,0,G,732,0.0,0,True,False
4482,5,Bartines,11.0,Earth,1.0,Trappist,3,0.0,0,0,0,0,0,G,732,0.0,0,True,True
4483,2,Tepie,7.0,Mars,0.0,Trappist,25,0.0,1956,0,161,239,28,D,151,1.0,2384,False,False
4483,2,Tepie,7.0,Mars,0.0,Trappist,63,0.0,3087,0,60,2,0,D,151,1.0,3149,False,False
4485,2,Tirte,3.0,Mars,1.0,Trappist,34,0.0,0,0,0,0,0,F,922,1.0,0,True,True
4485,2,Tirte,3.0,Mars,0.0,Trappist,35,0.0,1219,0,1742,740,0,F,922,1.0,3701,False,False
4486,1,Mccarry,7.0,Earth,1.0,Trappist,26,0.0,0,0,0,0,0,G,733,0.0,0,True,True
4487,1,Buckleinson,6.0,Earth,0.0,Trappist,39,0.0,0,3,0,802,49,G,735,1.0,854,False,False
4490,1,Idlatchse,2.0,Europa,0.0,Cancri,34,0.0,0,337,1339,92,264,D,143,0.0,2032,False,False
4491,1,Filerst,4.0,Europa,0.0,Trappist,36,0.0,0,1013,1,16,2825,B,148,1.0,3855,False,False
4492,1,Nolds,11.0,Earth,1.0,Trappist,46,0.0,0,0,0,0,0,G,736,1.0,0,True,True
4493,1,Coolez,9.0,Earth,0.0,Trappist,26,0.0,42,65,895,407,0,F,845,0.0,1409,False,True
4494,1,Weeke,5.0,Mars,1.0,Trappist,28,0.0,0,0,0,0,0,F,846,0.0,0,True,True
4496,1,Simsey,9.0,Earth,0.0,Cancri,20,0.0,0,3080,7,0,67,F,924,1.0,3154,False,True
4497,1,Loway,13.0,Earth,1.0,Trappist,35,0.0,0,0,0,0,0,G,737,1.0,0,True,False
4498,8,Munozanson,7.0,Earth,0.0,Cancri,11,0.0,0,0,0,0,0,G,734,0.0,0,True,False
4498,8,Beckeetter,12.0,Earth,1.0,PSO,14,0.0,0,0,0,0,0,G,734,0.0,0,True,False
4498,8,Beckeetter,12.0,Earth,1.0,PSO,4,0.0,0,0,0,0,0,G,734,0.0,0,True,True
4498,8,Munozanson,7.0,Earth,0.0,Trappist,11,0.0,0,0,0,0,0,G,734,0.0,0,True,False
4498,8,Beckeetter,12.0,Earth,1.0,Trappist,31,0.0,0,0,0,0,0,G,734,0.0,0,True,True
4498,8,Munozanson,7.0,Earth,0.0,Trappist,15,0.0,0,893,0,0,0,G,734,0.0,893,False,True
4498,8,Mallerez,10.0,Earth,0.0,Trappist,39,0.0,0,2,0,69,836,G,734,0.0,907,False,False
4498,8,Munozanson,7.0,Earth,0.0,Trappist,7,0.0,0,0,0,0,0,G,734,0.0,0,True,False
4500,1,Mcdanield,7.0,Earth,0.0,Trappist,24,0.0,83,0,129,504,0,F,847,0.0,716,False,False
4501,1,Castannison,14.0,Earth,1.0,Trappist,22,0.0,0,0,0,0,0,G,735,0.0,0,True,True
4502,1,Jamai,8.0,Mars,1.0,Trappist,26,0.0,0,0,0,0,0,E,281,1.0,0,True,False
4505,2,Wirdley,7.0,Europa,0.0,Cancri,53,0.0,0,864,49,39,2376,C,165,0.0,3328,False,True
4505,2,Wirdley,7.0,Europa,0.0,Trappist,40,0.0,2,76,0,201,3621,C,165,0.0,3900,False,False
4506,1,Kashe,7.0,Mars,0.0,Trappist,19,0.0,160,0,889,0,0,E,294,0.0,1049,False,False
4508,3,Pepie,11.0,Mars,0.0,Cancri,54,0.0,433,0,867,19,1,F,926,1.0,1320,False,False
4508,3,Pepie,11.0,Mars,0.0,Trappist,21,0.0,572,584,128,14,0,E,283,1.0,1298,False,False
4508,3,Pepie,11.0,Mars,0.0,Trappist,25,0.0,1340,0,8,0,0,F,926,1.0,1348,False,False
4509,3,Sopie,3.0,Mars,0.0,Trappist,48,0.0,137,0,877,0,0,E,295,0.0,1014,False,True
4509,3,Sopie,3.0,Mars,0.0,PSO,41,0.0,184,0,1127,8,0,D,144,0.0,1319,False,True
4509,3,Sopie,3.0,Mars,0.0,Trappist,13,0.0,27,0,3246,0,0,D,144,0.0,3273,False,True
4510,1,Siviothy,1.0,Europa,0.0,Trappist,57,0.0,0,0,0,0,0,B,177,0.0,0,True,True
4511,2,Crueld,4.0,Europa,1.0,Trappist,25,0.0,0,0,0,0,0,B,178,0.0,0,True,True
4511,2,Crueld,4.0,Europa,1.0,Cancri,48,0.0,0,0,0,0,0,B,178,0.0,0,True,True
4512,1,Stike,6.0,Mars,0.0,Trappist,34,0.0,849,51,375,0,24,E,296,0.0,1299,False,False
4514,1,Cleman,5.0,Earth,1.0,Trappist,16,0.0,0,0,0,0,0,G,736,0.0,0,True,True
